Stock,Symbol,LTP,Price,Bid Price,Bid Quantity,Ask Price,Ask Quantity,Total Buy Quantity,Total Sell Quantity,Last Trade Quantity,Trade Volume,Average Price,SMMA20,SMMA120,RSI,ETQ 5m,ETQ 20m,ETQ 60m,Average LTP 20m,Average LTP 60m,Crossover,Crossover Price,Signal,Confidence,Liquidity Pass,LTP Pass,Reasons,Scan Time
NAVNETEDUL,NAVNETEDUL-EQ,134.9,134.9,0.0,0.0,134.9,460.0,0.0,460.0,68.0,254987.0,133.76,139.49522133310492,142.65272692525957,39.721254355400724,,,,,,SELL,132.18,SELL,70.0,False,True,"['Price is below SMMA20', 'SMMA20 is below SMMA120', 'RSI shows weak momentum']",2026-08-12 18:32:12
BANDHANBNK,BANDHANBNK-EQ,176.0,176.0,176.0,5963.0,0.0,0.0,5963.0,0.0,500.0,7049218.0,175.47,186.7955918435551,176.33358109314844,69.18625678119346,,,,,,NONE,,HOLD,25.0,False,True,"['Price is below SMMA20', 'SMMA20 is above SMMA120', 'RSI shows healthy bullish momentum']",2026-08-12 18:32:15
TSFINV,TSFINV-EQ,417.65,417.65,0.0,0.0,0.0,0.0,0.0,0.0,9.0,96739.0,420.17,440.0149532732721,421.406887331704,42.6948051948052,,,,,,BUY,461.95,HOLD,10.0,False,True,"['Price is below SMMA20', 'SMMA20 is above SMMA120', 'RSI shows weak momentum']",2026-08-12 18:32:17
KITEX,KITEX-EQ,134.63,134.63,134.63,195.0,0.0,0.0,195.0,0.0,125.0,503454.0,133.58,148.91120979224107,165.37189774308487,29.085116067364567,,,,,,NONE,,SELL,85.0,False,True,"['Price is below SMMA20', 'SMMA20 is below SMMA120', 'RSI is strongly oversold']",2026-08-12 18:32:20
WONDERLA,WONDERLA-EQ,470.05,470.05,0.0,0.0,470.05,336.0,0.0,336.0,3.0,142721.0,471.42,481.71895594547266,500.9789944359321,52.43195002231147,,,,,,NONE,,SELL,50.0,False,True,"['Price is below SMMA20', 'SMMA20 is below SMMA120', 'RSI shows mild bullish momentum']",2026-08-12 18:32:22
GODAVARIB,GODAVARIB-EQ,261.6,261.6,261.6,26.0,0.0,0.0,26.0,0.0,35.0,416516.0,262.98,269.95736256478693,283.18505798659965,42.90674603174605,,,,,,SELL,264.75,SELL,70.0,False,True,"['Price is below SMMA20', 'SMMA20 is below SMMA120', 'RSI shows weak momentum']",2026-08-12 18:32:25
JTEKTINDIA,JTEKTINDIA-EQ,139.46,139.46,0.0,0.0,0.0,0.0,0.0,0.0,287.0,90753.0,139.88,137.69425200897595,136.67481652679555,69.56313010081618,,,,,,BUY,140.77,BUY,85.0,False,True,"['Price is above SMMA20', 'SMMA20 is above SMMA120', 'RSI shows healthy bullish momentum']",2026-08-12 18:32:27
MOCAPITAL,MOCAPITAL-EQ,53.64,53.64,53.64,1000.0,0.0,0.0,1000.0,0.0,1000.0,809037.0,53.5,53.66185697634719,50.48233834914227,57.37373737373733,,,,,,NONE,,HOLD,25.0,False,True,"['Price is below SMMA20', 'SMMA20 is above SMMA120', 'RSI shows healthy bullish momentum']",2026-08-12 18:32:29
SELECTIPO,SELECTIPO-EQ,48.57,48.57,0.0,0.0,0.0,0.0,0.0,0.0,432.0,41535.0,48.4,46.38913584986982,44.06831171515398,86.66666666666647,,,,,,BUY,45.0,HOLD,50.0,False,True,"['Price is above SMMA20', 'SMMA20 is above SMMA120', 'RSI is overbought']",2026-08-12 18:32:32
SREEL,SREEL-EQ,239.12,239.12,239.12,48.0,0.0,0.0,48.0,0.0,2.0,34299.0,237.35,214.6915426689825,204.48008914392906,65.53094832481545,,,,,,BUY,214.28,BUY,85.0,False,True,"['Price is above SMMA20', 'SMMA20 is above SMMA120', 'RSI shows healthy bullish momentum']",2026-08-12 18:32:34
IT,IT-EQ,34.66,34.66,0.0,0.0,0.0,0.0,0.0,0.0,1.0,294307.0,34.76,32.995701120640845,35.012915047723496,74.38016528925608,,,,,,NONE,,HOLD,10.0,False,True,"['Price is above SMMA20', 'SMMA20 is below SMMA120', 'RSI is overbought']",2026-08-12 18:32:37
STARPAPER,STARPAPER-EQ,153.69,153.69,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8494.0,153.76,145.93974752394115,144.66785366362208,58.72773536895677,,,,,,BUY,152.53,BUY,85.0,False,True,"['Price is above SMMA20', 'SMMA20 is above SMMA120', 'RSI shows healthy bullish momentum']",2026-08-12 18:32:39
MANBA,MANBA-EQ,131.44,131.44,0.0,0.0,0.0,0.0,0.0,0.0,11.0,33354.0,131.51,132.69765397944155,125.60208174801164,40.97261039686975,,,,,,BUY,138.3,HOLD,10.0,False,True,"['Price is below SMMA20', 'SMMA20 is above SMMA120', 'RSI shows weak momentum']",2026-08-12 18:32:41
SCI,SCI-EQ,298.8,298.8,0.0,0.0,298.8,7865.0,0.0,7865.0,1.0,2156081.0,297.9,292.7523798165115,268.1935017700413,71.3881019830028,,,,,,NONE,,HOLD,50.0,False,True,"['Price is above SMMA20', 'SMMA20 is above SMMA120', 'RSI is overbought']",2026-08-12 18:32:44
ESTER,ESTER-EQ,96.27,96.27,96.27,7009.0,0.0,0.0,7009.0,0.0,600.0,595516.0,99.04,90.97958418029478,94.11537857690134,60.425043078690386,,,,,,NONE,,HOLD,25.0,False,True,"['Price is above SMMA20', 'SMMA20 is below SMMA120', 'RSI shows healthy bullish momentum']",2026-08-12 18:32:46
DIFFNKG,DIFFNKG-EQ,362.6,362.6,0.0,0.0,0.0,0.0,0.0,0.0,500.0,445456.0,366.99,388.8276594325549,322.8635784255086,43.98717263495457,,,,,,NONE,,HOLD,10.0,False,True,"['Price is below SMMA20', 'SMMA20 is above SMMA120', 'RSI shows weak momentum']",2026-08-12 18:32:49
MOMENTUM50,MOMENTUM50-EQ,54.72,54.72,54.72,1.0,0.0,0.0,1.0,0.0,50.0,713320.0,54.62,52.95936062397018,51.72519939305001,78.72807017543872,,,,,,NONE,,HOLD,50.0,False,True,"['Price is above SMMA20', 'SMMA20 is above SMMA120', 'RSI is overbought']",2026-08-12 18:32:51
INDOTHAI,INDOTHAI-EQ,85.4,85.4,0.0,0.0,85.4,93624.0,0.0,93624.0,1.0,71897.0,85.4,188.6399603781545,254.38020159813337,3.0987917555081737,,,,,,NONE,,SELL,85.0,False,True,"['Price is below SMMA20', 'SMMA20 is below SMMA120', 'RSI is strongly oversold']",2026-08-12 18:32:53
JINDALSAW,JINDALSAW-EQ,269.55,269.55,269.55,83.0,0.0,0.0,83.0,0.0,492.0,898986.0,271.58,259.7519316782326,216.43876561619177,57.80399274047187,,,,,,NONE,,BUY,85.0,False,True,"['Price is above SMMA20', 'SMMA20 is above SMMA120', 'RSI shows healthy bullish momentum']",2026-08-12 18:32:56
SILGO,SILGO-EQ,69.8,69.8,69.8,10.0,0.0,0.0,10.0,0.0,2.0,204438.0,68.99,72.78458410202452,74.1661492864509,22.457627118644027,,,,,,SELL,69.79,SELL,85.0,False,True,"['Price is below SMMA20', 'SMMA20 is below SMMA120', 'RSI is strongly oversold']",2026-08-12 18:32:58
VEDL,VEDL-EQ,275.8,275.8,275.8,3542.0,0.0,0.0,3542.0,0.0,20.0,10568708.0,276.02,276.47475209794413,269.6412839327093,60.10152284263961,,,,,,NONE,,HOLD,25.0,False,True,"['Price is below SMMA20', 'SMMA20 is above SMMA120', 'RSI shows healthy bullish momentum']",2026-08-12 18:33:01
WINDMACHIN,WINDMACHIN-EQ,305.1,305.1,0.0,0.0,0.0,0.0,0.0,0.0,46.0,203775.0,304.1,296.2939194091377,276.7602670995305,60.37087912087913,,,,,,NONE,,BUY,85.0,False,True,"['Price is above SMMA20', 'SMMA20 is above SMMA120', 'RSI shows healthy bullish momentum']",2026-08-12 18:33:03
ZUARI,ZUARI-EQ,219.45,219.45,219.45,412.0,0.0,0.0,412.0,0.0,20.0,111345.0,221.1,228.8588525120768,242.00329443244343,48.424502142677085,,,,,,NONE,,SELL,70.0,False,True,"['Price is below SMMA20', 'SMMA20 is below SMMA120', 'RSI shows weak momentum']",2026-08-12 18:33:05
ZENITHEXPO,ZENITHEXPO-EQ,238.52,238.52,0.0,0.0,238.52,43.0,0.0,43.0,10.0,1223.0,247.64,207.3120581738855,205.98055138920725,70.84385521885523,,,,,,BUY,238.52,HOLD,50.0,False,True,"['Price is above SMMA20', 'SMMA20 is above SMMA120', 'RSI is overbought']",2026-08-12 18:33:08
ARTNIRMAN,ARTNIRMAN-EQ,42.39,42.39,0.0,0.0,0.0,0.0,0.0,0.0,45.0,2851.0,42.13,40.40560173521712,41.665638196759396,60.35058430717863,,,,,,NONE,,HOLD,25.0,False,True,"['Price is above SMMA20', 'SMMA20 is below SMMA120', 'RSI shows healthy bullish momentum']",2026-08-12 18:33:10
RITES,RITES-EQ,223.55,223.55,223.55,1142.0,0.0,0.0,1142.0,0.0,241.0,447470.0,224.78,219.6101929057695,216.8427949196907,59.48324283841975,,,,,,BUY,227.35,BUY,85.0,False,True,"['Price is above SMMA20', 'SMMA20 is above SMMA120', 'RSI shows healthy bullish momentum']",2026-08-12 18:33:13
KRISHIVAL,KRISHIVAL-EQ,405.7,405.7,0.0,0.0,0.0,0.0,0.0,0.0,58.0,18653.0,408.49,393.6446764629218,365.4055165452399,62.88372093023258,,,,,,NONE,,BUY,85.0,False,True,"['Price is above SMMA20', 'SMMA20 is above SMMA120', 'RSI shows healthy bullish momentum']",2026-08-12 18:33:15
VLSFINANCE,VLSFINANCE-EQ,270.35,270.35,0.0,0.0,0.0,0.0,0.0,0.0,36.0,56004.0,270.73,254.07646740810023,254.48600453046436,72.93640054127187,,,,,,NONE,,HOLD,10.0,False,True,"['Price is above SMMA20', 'SMMA20 is below SMMA120', 'RSI is overbought']",2026-08-12 18:33:17
TOKYOPLAST,TOKYOPLAST-EQ,79.99,79.99,0.0,0.0,79.99,931.0,0.0,931.0,69.0,1161.0,78.13,82.04648328222828,89.01006952265428,45.42772861356932,,,,,,NONE,,SELL,70.0,False,True,"['Price is below SMMA20', 'SMMA20 is below SMMA120', 'RSI shows weak momentum']",2026-08-12 18:33:20
EXIDEIND,EXIDEIND-EQ,490.65,490.65,490.65,275.0,0.0,0.0,275.0,0.0,6.0,4593999.0,488.3,434.9516136459227,368.7533761539138,71.3149078726968,,,,,,NONE,,HOLD,50.0,False,True,"['Price is above SMMA20', 'SMMA20 is above SMMA120', 'RSI is overbought']",2026-08-12 18:33:26
TMCV,TMCV-EQ,457.05,457.05,457.05,15104.0,0.0,0.0,15104.0,0.0,67.0,8148968.0,454.36,425.9081842452268,424.49429925874693,76.15753060138374,,,,,,BUY,450.05,HOLD,50.0,False,True,"['Price is above SMMA20', 'SMMA20 is above SMMA120', 'RSI is overbought']",2026-08-12 18:33:36
BOMDYEING,BOMDYEING-EQ,116.23,116.23,116.23,573.0,0.0,0.0,573.0,0.0,637.0,373580.0,116.44,122.84807928080116,120.6688955798417,36.16456536164563,,,,,,NONE,,HOLD,10.0,False,True,"['Price is below SMMA20', 'SMMA20 is above SMMA120', 'RSI shows weak momentum']",2026-08-12 18:33:39
BHEL,BHEL-EQ,420.0,420.0,420.0,200.0,0.0,0.0,200.0,0.0,30.0,14607097.0,412.89,404.0204620645721,333.70462488122286,57.951070336391425,,,,,,NONE,,BUY,85.0,False,True,"['Price is above SMMA20', 'SMMA20 is above SMMA120', 'RSI shows healthy bullish momentum']",2026-08-12 18:33:41
CHAMBLFERT,CHAMBLFERT-EQ,442.3,442.3,442.3,4639.0,0.0,0.0,4639.0,0.0,21.0,165429.0,442.69,453.04841054884656,450.7341573766478,56.76375404530743,,,,,,NONE,,HOLD,25.0,False,True,"['Price is below SMMA20', 'SMMA20 is above SMMA120', 'RSI shows healthy bullish momentum']",2026-08-12 18:33:43
MOALPHA50,MOALPHA50-EQ,56.4,56.4,0.0,0.0,0.0,0.0,0.0,0.0,7.0,13908.0,56.57,54.00672464917301,51.121098325531115,72.58522727272732,,,,,,NONE,,HOLD,50.0,False,True,"['Price is above SMMA20', 'SMMA20 is above SMMA120', 'RSI is overbought']",2026-08-12 18:33:46
MOL,MOL-EQ,57.29,57.29,57.29,3924.0,0.0,0.0,3924.0,0.0,98.0,2268227.0,57.99,52.438755812377835,52.8606311414251,55.41481950601647,,,,,,NONE,,HOLD,25.0,False,True,"['Price is above SMMA20', 'SMMA20 is below SMMA120', 'RSI shows healthy bullish momentum']",2026-08-12 18:33:48
NATIONALUM,NATIONALUM-EQ,420.0,420.0,0.0,0.0,420.0,64993.0,0.0,64993.0,3.0,34388331.0,416.63,367.33988923477034,368.4198703203539,88.03552769070012,,,,,,SELL,361.5,HOLD,10.0,False,True,"['Price is above SMMA20', 'SMMA20 is below SMMA120', 'RSI is overbought']",2026-08-12 18:33:50
GROWW,GROWW-EQ,197.28,197.28,197.28,1600.0,0.0,0.0,1600.0,0.0,50.0,25335276.0,195.64,196.96478170704643,181.91579613301508,40.26119402985074,,,,,,NONE,,HOLD,50.0,False,True,"['Price is above SMMA20', 'SMMA20 is above SMMA120', 'RSI shows weak momentum']",2026-08-12 18:33:53
VISAKAIND,VISAKAIND-EQ,98.76,98.76,98.76,777.0,0.0,0.0,777.0,0.0,801.0,498772.0,99.79,84.24870039013959,70.94476077527955,77.5103980986334,,,,,,NONE,,HOLD,50.0,False,True,"['Price is above SMMA20', 'SMMA20 is above SMMA120', 'RSI is overbought']",2026-08-12 18:33:55
GANESHCP,GANESHCP-EQ,162.26,162.26,162.26,190.0,0.0,0.0,190.0,0.0,50.0,51839.0,161.53,178.75691236652116,193.45004150831818,39.380421313506815,,,,,,SELL,190.91,SELL,70.0,False,True,"['Price is below SMMA20', 'SMMA20 is below SMMA120', 'RSI shows weak momentum']",2026-08-12 18:33:58
TRUALT,TRUALT-EQ,465.1,465.1,0.0,0.0,465.1,928.0,0.0,928.0,42.0,213395.0,467.52,452.09962411364995,431.68624741730895,61.804384485666084,,,,,,NONE,,BUY,85.0,False,True,"['Price is above SMMA20', 'SMMA20 is above SMMA120', 'RSI shows healthy bullish momentum']",2026-08-12 18:34:00
SKMEGGPROD,SKMEGGPROD-EQ,257.38,257.38,0.0,0.0,257.38,1189.0,0.0,1189.0,1.0,451587.0,258.91,269.55160495527093,214.3894088204066,27.587402885682565,,,,,,NONE,,HOLD,25.0,False,True,"['Price is below SMMA20', 'SMMA20 is above SMMA120', 'RSI is strongly oversold']",2026-08-12 18:34:02
NUVOCO,NUVOCO-EQ,333.9,333.9,0.0,0.0,0.0,0.0,0.0,0.0,10.0,338524.0,330.43,337.28582154144215,328.4241072657531,27.18367346938777,,,,,,BUY,359.7,HOLD,25.0,False,True,"['Price is below SMMA20', 'SMMA20 is above SMMA120', 'RSI is strongly oversold']",2026-08-12 18:34:05
HEALTHAXIS,HEALTHAXIS-EQ,168.95,168.95,0.0,0.0,0.0,0.0,0.0,0.0,15.0,10322.0,168.72,166.17317312508382,154.60651222275084,72.89156626506019,,,,,,NONE,,HOLD,50.0,False,True,"['Price is above SMMA20', 'SMMA20 is above SMMA120', 'RSI is overbought']",2026-08-12 18:34:07
MON50EQUAL,MON50EQUAL-EQ,34.08,34.08,0.0,0.0,0.0,0.0,0.0,0.0,320.0,17776.0,33.93,33.53009175092172,32.92717313122142,84.6473029045644,,,,,,BUY,33.53,HOLD,50.0,False,True,"['Price is above SMMA20', 'SMMA20 is above SMMA120', 'RSI is overbought']",2026-08-12 18:34:10
INDRAMEDCO,INDRAMEDCO-EQ,376.95,376.95,376.95,1015.0,0.0,0.0,1015.0,0.0,20.0,200127.0,377.93,376.58658850111067,398.3219158446772,56.4053537284895,,,,,,NONE,,HOLD,25.0,False,True,"['Price is above SMMA20', 'SMMA20 is below SMMA120', 'RSI shows healthy bullish momentum']",2026-08-12 18:34:12
JSWCEMENT,JSWCEMENT-EQ,130.55,130.55,130.55,175.0,0.0,0.0,175.0,0.0,140.0,836481.0,130.79,133.15996915604964,125.38584371535285,39.876923076923084,,,,,,NONE,,HOLD,10.0,False,True,"['Price is below SMMA20', 'SMMA20 is above SMMA120', 'RSI shows weak momentum']",2026-08-12 18:34:14
J&KBANK,J&KBANK-EQ,157.48,157.48,0.0,0.0,157.48,8993.0,0.0,8993.0,50.0,1408763.0,156.9,162.08133547730597,132.20081741212417,32.62813522355505,,,,,,NONE,,HOLD,10.0,False,True,"['Price is below SMMA20', 'SMMA20 is above SMMA120', 'RSI shows weak momentum']",2026-08-12 18:34:17
NORBTEAEXP,NORBTEAEXP-EQ,62.34,62.34,0.0,0.0,0.0,0.0,0.0,0.0,61.0,2002.0,62.39,69.19268465014287,79.07604554635206,34.08423114593535,,,,,,NONE,,SELL,70.0,False,True,"['Price is below SMMA20', 'SMMA20 is below SMMA120', 'RSI shows weak momentum']",2026-08-12 18:34:19
TFCILTD,TFCILTD-EQ,115.13,115.13,115.13,15500.0,0.0,0.0,15500.0,0.0,8.0,8796573.0,115.27,93.29383249003506,75.17502979475232,92.9090909090909,,,,,,NONE,,HOLD,50.0,False,True,"['Price is above SMMA20', 'SMMA20 is above SMMA120', 'RSI is overbought']",2026-08-12 18:34:22
MADRASFERT,MADRASFERT-EQ,65.49,65.49,0.0,0.0,0.0,0.0,0.0,0.0,1.0,29416.0,65.87,67.36963160706631,69.35868769261442,36.898395721925105,,,,,,NONE,,SELL,70.0,False,True,"['Price is below SMMA20', 'SMMA20 is below SMMA120', 'RSI shows weak momentum']",2026-08-12 18:34:24
MAFANG,MAFANG-EQ,208.88,208.88,208.88,435.0,0.0,0.0,435.0,0.0,15.0,590048.0,209.57,196.08454316628266,178.29800978683042,64.89675516224187,,,,,,NONE,,BUY,85.0,False,True,"['Price is above SMMA20', 'SMMA20 is above SMMA120', 'RSI shows healthy bullish momentum']",2026-08-12 18:34:26
SHRADHA,SHRADHA-EQ,33.73,33.73,0.0,0.0,33.73,500.0,0.0,500.0,106.0,19492.0,33.99,34.448470571164805,36.191443340812356,40.00000000000004,,,,,,NONE,,SELL,70.0,False,True,"['Price is below SMMA20', 'SMMA20 is below SMMA120', 'RSI shows weak momentum']",2026-08-12 18:34:32
SILVERBND,SILVERBND-EQ,236.53,236.53,0.0,0.0,0.0,0.0,0.0,0.0,75.0,17946.0,236.15,227.3920998681649,243.7404533604212,75.09632224168129,,,,,,SELL,231.6,HOLD,10.0,False,True,"['Price is above SMMA20', 'SMMA20 is below SMMA120', 'RSI is overbought']",2026-08-12 18:34:35
KNAGRI,KNAGRI-EQ,201.28,201.28,0.0,0.0,0.0,0.0,0.0,0.0,37.0,3651.0,202.05,205.64255026590854,193.59141349082608,44.95201535508638,,,,,,NONE,,HOLD,10.0,False,True,"['Price is below SMMA20', 'SMMA20 is above SMMA120', 'RSI shows weak momentum']",2026-08-12 18:34:38
PDSL,PDSL-EQ,379.4,379.4,0.0,0.0,379.4,50.0,0.0,50.0,14.0,107810.0,374.25,353.666675549926,327.08410268848354,62.51366120218578,,,,,,BUY,350.1,BUY,85.0,False,True,"['Price is above SMMA20', 'SMMA20 is above SMMA120', 'RSI shows healthy bullish momentum']",2026-08-12 18:34:41
RICOAUTO,RICOAUTO-EQ,127.99,127.99,0.0,0.0,127.99,7855.0,0.0,7855.0,860.0,8766179.0,132.3,137.40130338039216,125.26145784585485,44.34993924665856,,,,,,BUY,133.58,HOLD,10.0,False,True,"['Price is below SMMA20', 'SMMA20 is above SMMA120', 'RSI shows weak momentum']",2026-08-12 18:34:44
MSCIINDIA,MSCIINDIA-EQ,30.37,30.37,0.0,0.0,0.0,0.0,0.0,0.0,22.0,17351.0,30.3,29.89675448031462,29.77105422146287,73.01587301587298,,,,,,BUY,30.28,HOLD,50.0,False,True,"['Price is above SMMA20', 'SMMA20 is above SMMA120', 'RSI is overbought']",2026-08-12 18:34:46
SBIBPB,SBIBPB-EQ,50.71,50.71,50.71,12.0,0.0,0.0,12.0,0.0,1.0,171464.0,50.81,49.076519003725736,49.85291574722386,75.33980582524268,,,,,,NONE,,HOLD,10.0,False,True,"['Price is above SMMA20', 'SMMA20 is below SMMA120', 'RSI is overbought']",2026-08-12 18:34:48
BAJAJINDEF,BAJAJINDEF-EQ,233.62,233.62,233.62,100.0,0.0,0.0,100.0,0.0,5.0,26892.0,231.15,239.97916580395167,271.03262253939135,50.78935498421292,,,,,,NONE,,SELL,50.0,False,True,"['Price is below SMMA20', 'SMMA20 is below SMMA120', 'RSI shows mild bullish momentum']",2026-08-12 18:34:51
BIOFILCHEM,BIOFILCHEM-EQ,32.67,32.67,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2988.0,32.79,33.274722102604514,33.29334429713886,50.09416195856879,,,,,,SELL,32.45,SELL,50.0,False,True,"['Price is below SMMA20', 'SMMA20 is below SMMA120', 'RSI shows mild bullish momentum']",2026-08-12 18:34:53
PRECWIRE,PRECWIRE-EQ,422.3,422.3,0.0,0.0,422.3,761.0,0.0,761.0,1.0,652034.0,421.02,392.4620779426551,337.2515145735495,69.1496837666901,,,,,,NONE,,BUY,85.0,False,True,"['Price is above SMMA20', 'SMMA20 is above SMMA120', 'RSI shows healthy bullish momentum']",2026-08-12 18:34:56
KOTHARIPET,KOTHARIPET-EQ,150.63,150.63,150.63,2727.0,0.0,0.0,2727.0,0.0,1256.0,171773.0,148.81,135.70061261311443,125.4540432270138,67.50354322737395,,,,,,NONE,,BUY,85.0,False,True,"['Price is above SMMA20', 'SMMA20 is above SMMA120', 'RSI shows healthy bullish momentum']",2026-08-12 18:35:08
KEYFINSERV,KEYFINSERV-EQ,261.85,261.85,261.85,10.0,0.0,0.0,10.0,0.0,50.0,1626.0,260.78,259.1935007652204,274.55705400567325,55.98194130925508,,,,,,NONE,,HOLD,25.0,False,True,"['Price is above SMMA20', 'SMMA20 is below SMMA120', 'RSI shows healthy bullish momentum']",2026-08-12 18:35:10
ANUHPHR,ANUHPHR-EQ,77.18,77.18,0.0,0.0,77.18,330.0,0.0,330.0,46.0,64961.0,77.53,79.12424766958377,78.1861243547571,37.31843575418998,,,,,,NONE,,HOLD,10.0,False,True,"['Price is below SMMA20', 'SMMA20 is above SMMA120', 'RSI shows weak momentum']",2026-08-12 18:35:14
BHARATSE,BHARATSE-EQ,235.29,235.29,235.29,975.0,0.0,0.0,975.0,0.0,1.0,635306.0,240.62,218.98563425287853,187.3530910888662,63.33826098642656,,,,,,NONE,,BUY,85.0,False,True,"['Price is above SMMA20', 'SMMA20 is above SMMA120', 'RSI shows healthy bullish momentum']",2026-08-12 18:35:16
TMPV,TMPV-EQ,343.0,343.0,343.0,3287.0,0.0,0.0,3287.0,0.0,3.0,22384343.0,340.05,344.5490938445218,351.5963058222323,68.9102564102564,,,,,,SELL,333.0,HOLD,35.0,False,True,"['Price is below SMMA20', 'SMMA20 is below SMMA120', 'RSI shows healthy bullish momentum']",2026-08-12 18:35:19
RAJSREESUG,RAJSREESUG-EQ,31.09,31.09,0.0,0.0,0.0,0.0,0.0,0.0,29.0,17996.0,30.97,31.240783645493032,31.610675198219386,55.061179087875416,,,,,,SELL,29.23,HOLD,35.0,False,True,"['Price is below SMMA20', 'SMMA20 is below SMMA120', 'RSI shows healthy bullish momentum']",2026-08-12 18:35:21
BALMLAWRIE,BALMLAWRIE-EQ,174.43,174.43,0.0,0.0,174.43,71.0,0.0,71.0,29.0,174627.0,172.73,177.141231349525,177.16857252547294,47.25366876310274,,,,,,SELL,174.43,SELL,70.0,False,True,"['Price is below SMMA20', 'SMMA20 is below SMMA120', 'RSI shows weak momentum']",2026-08-12 18:35:23
MAHAPEXLTD,MAHAPEXLTD-EQ,56.84,56.84,56.84,45.0,0.0,0.0,45.0,0.0,155.0,147048.0,56.9,46.74289704271425,50.30863188993369,81.92231075697211,,,,,,NONE,,HOLD,10.0,False,True,"['Price is above SMMA20', 'SMMA20 is below SMMA120', 'RSI is overbought']",2026-08-12 18:35:26
ACMESOLAR,ACMESOLAR-EQ,372.6,372.6,372.6,6.0,0.0,0.0,6.0,0.0,25.0,647813.0,371.94,363.19338024368017,290.5676304185133,56.362425049966696,,,,,,NONE,,BUY,85.0,False,True,"['Price is above SMMA20', 'SMMA20 is above SMMA120', 'RSI shows healthy bullish momentum']",2026-08-12 18:35:28
ISHANCH,ISHANCH-EQ,50.18,50.18,50.18,100.0,0.0,0.0,100.0,0.0,23.0,8980.0,50.07,53.697580385341155,58.623911781771355,38.154613466334155,,,,,,SELL,57.92,SELL,70.0,False,True,"['Price is below SMMA20', 'SMMA20 is below SMMA120', 'RSI shows weak momentum']",2026-08-12 18:35:31
TEMBO,TEMBO-EQ,61.25,61.25,0.0,0.0,61.25,4383.0,0.0,4383.0,5281.0,3117022.0,63.03,57.70522509146944,57.83534838313752,66.88396349413298,,,,,,SELL,54.56,HOLD,25.0,False,True,"['Price is above SMMA20', 'SMMA20 is below SMMA120', 'RSI shows healthy bullish momentum']",2026-08-12 18:35:33
WIPRO,WIPRO-EQ,183.94,183.94,183.94,1750.0,0.0,0.0,1750.0,0.0,55.0,8624548.0,183.05,182.66456969205976,207.08300225557838,64.45136725510557,,,,,,NONE,,HOLD,25.0,False,True,"['Price is above SMMA20', 'SMMA20 is below SMMA120', 'RSI shows healthy bullish momentum']",2026-08-12 18:35:35
GREENPLY,GREENPLY-EQ,276.65,276.65,0.0,0.0,0.0,0.0,0.0,0.0,16.0,41681.0,277.74,292.67421375404217,257.10969660734924,17.28837876614061,,,,,,NONE,,HOLD,25.0,False,True,"['Price is below SMMA20', 'SMMA20 is above SMMA120', 'RSI is strongly oversold']",2026-08-12 18:35:38
LAXMIDENTL,LAXMIDENTL-EQ,200.3,200.3,200.3,9.0,0.0,0.0,9.0,0.0,1.0,482580.0,202.75,217.46970855361502,215.39908508150765,32.1317736930055,,,,,,NONE,,HOLD,10.0,False,True,"['Price is below SMMA20', 'SMMA20 is above SMMA120', 'RSI shows weak momentum']",2026-08-12 18:35:40
FCL,FCL-EQ,42.65,42.65,42.65,32177.0,0.0,0.0,32177.0,0.0,9345.0,20028758.0,43.53,39.26764199090291,29.90543641358486,52.63157894736843,,,,,,NONE,,BUY,70.0,False,True,"['Price is above SMMA20', 'SMMA20 is above SMMA120', 'RSI shows mild bullish momentum']",2026-08-12 18:35:42
SHANTIGOLD,SHANTIGOLD-EQ,230.2,230.2,230.2,1237.0,0.0,0.0,1237.0,0.0,50.0,1488878.0,225.77,218.49786987440652,207.31087553498156,76.00000000000001,,,,,,NONE,,HOLD,50.0,False,True,"['Price is above SMMA20', 'SMMA20 is above SMMA120', 'RSI is overbought']",2026-08-12 18:35:45
MARKOLINES,MARKOLINES-EQ,175.12,175.12,175.12,100.0,0.0,0.0,100.0,0.0,459.0,115552.0,176.32,173.9214155993866,161.10003295204254,47.8658536585366,,,,,,NONE,,HOLD,50.0,False,True,"['Price is above SMMA20', 'SMMA20 is above SMMA120', 'RSI shows weak momentum']",2026-08-12 18:35:47
ENERGY,ENERGY-EQ,38.92,38.92,0.0,0.0,0.0,0.0,0.0,0.0,559.0,125233.0,38.84,39.23167996140795,37.778732171321806,44.270833333333364,,,,,,NONE,,HOLD,10.0,False,True,"['Price is below SMMA20', 'SMMA20 is above SMMA120', 'RSI shows weak momentum']",2026-08-12 18:35:50
MOMNC,MOMNC-EQ,33.8,33.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4447.0,33.8,32.775307104826155,31.229536248397846,75.56390977443624,,,,,,NONE,,HOLD,50.0,False,True,"['Price is above SMMA20', 'SMMA20 is above SMMA120', 'RSI is overbought']",2026-08-12 18:35:52
TATACAP,TATACAP-EQ,367.05,367.05,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1040104.0,367.67,354.8415340941757,338.0275443330968,68.74084919472917,,,,,,BUY,365.9,BUY,85.0,False,True,"['Price is above SMMA20', 'SMMA20 is above SMMA120', 'RSI shows healthy bullish momentum']",2026-08-12 18:35:54
